SGG_NM,CNTRCT_DE,RENT_GTN
강남구,2022-04-05,76046.55172
강남구,2022-04-06,87020.48148
강남구,2022-04-07,67671.73529
강남구,2022-04-08,70728.5641
강남구,2022-04-09,69315.85714
강남구,2022-04-10,86217
강남구,2022-04-11,66260.30303
강남구,2022-04-12,76037.15152
강남구,2022-04-13,84267.5
강남구,2022-04-14,67373.75
강남구,2022-04-15,75617.54545
강남구,2022-04-16,73778.82979
강남구,2022-04-17,82514.28571
강남구,2022-04-18,89699.1
강남구,2022-04-19,90829.90625
강남구,2022-04-20,75085.81818
강남구,2022-04-21,78308.04878
강남구,2022-04-22,78237.35556
강남구,2022-04-23,72977.6
강남구,2022-04-24,76935
강남구,2022-04-25,64386.43478
강남구,2022-04-26,60102.56667
강남구,2022-04-27,77442.1875
강남구,2022-04-28,72797.88889
강남구,2022-04-29,77852.09302
강남구,2022-04-30,74409.71014
강남구,2022-05-01,117666.6667
강남구,2022-05-02,73924.19355
강남구,2022-05-03,81741.55556
강남구,2022-05-04,98233.92593
강남구,2022-05-05,81222.5
강남구,2022-05-06,83033.46429
강남구,2022-05-07,69626.47059
강남구,2022-05-09,71372.61905
강남구,2022-05-10,76517.10526
강남구,2022-05-11,42823.11688
강남구,2022-05-12,51031.09259
강남구,2022-05-13,55816.38462
강남구,2022-05-14,58877.75439
강남구,2022-05-15,106206.1538
강남구,2022-05-16,46384.05882
강남구,2022-05-17,40637.05405
강남구,2022-05-18,49644.89655
강남구,2022-05-19,60046.19608
강남구,2022-05-20,71280.86154
강남구,2022-05-21,75966
강남구,2022-05-22,84675
강남구,2022-05-23,67536.79661
강남구,2022-05-24,80133.18605
강남구,2022-05-25,63346.5
강남구,2022-05-26,69651.675
강남구,2022-05-27,76190.35897
강남구,2022-05-28,72283.96364
강남구,2022-05-29,102721.875
강남구,2022-05-30,85138.35714
강남구,2022-05-31,106099.0313
강남구,2022-06-01,68885.34211
강남구,2022-06-02,56553.14815
강남구,2022-06-03,89527.27273
강남구,2022-06-04,70523.93617
강남구,2022-06-05,88640
강남구,2022-06-06,91331.81818
강남구,2022-06-07,101193.7931
강남구,2022-06-08,73952.08333
강남구,2022-06-09,93887.09677
강남구,2022-06-10,93060.2
강남구,2022-06-11,66961.47541
강남구,2022-06-12,122528.5714
강남구,2022-06-13,80808.33333
강남구,2022-06-14,65019.71875
강남구,2022-06-15,88449.82927
강남구,2022-06-16,83321.33333
강남구,2022-06-17,52981.1
강남구,2022-06-18,74790.46875
강남구,2022-06-19,52576.85714
강남구,2022-06-20,72869.375
강남구,2022-06-21,74288
강남구,2022-06-22,58042.02857
강남구,2022-06-23,58436.56757
강남구,2022-06-24,58556.44444
강남구,2022-06-25,86540.08929
강남구,2022-06-26,67950
강남구,2022-06-27,66923.18519
강남구,2022-06-28,71574.73529
강남구,2022-06-29,88398.64286
강남구,2022-06-30,73979.96552
강남구,2022-07-01,71058.25
강남구,2022-07-02,78332.36364
강남구,2022-07-03,150125
강남구,2022-07-04,78564.16667
강남구,2022-07-05,107620.9259
강남구,2022-07-06,67980
강남구,2022-07-07,65780
강남구,2022-07-08,83550.75758
강남구,2022-07-09,69645.89286
강남구,2022-07-10,89500
강남구,2022-07-11,64542.71429
강남구,2022-07-12,79173.45238
강남구,2022-07-13,75883.42105
강남구,2022-07-14,104389.7826
강남구,2022-07-15,94236.25
강남구,2022-07-16,71553.60759
강남구,2022-07-17,81260
강남구,2022-07-18,88709.89474
강남구,2022-07-19,80541.54839
강남구,2022-07-20,77313.22222
강남구,2022-07-21,72902.5
강남구,2022-07-22,66808.60976
강남구,2022-07-23,81462.34848
강남구,2022-07-24,44325
강남구,2022-07-25,72931.60606
강남구,2022-07-26,65424.59091
강남구,2022-07-27,78527.20588
강남구,2022-07-28,94834.51613
강남구,2022-07-29,84101.78571
강남구,2022-07-30,72023.78788
강남구,2022-07-31,112968.75
강남구,2022-08-01,94500
강남구,2022-08-02,78097
강남구,2022-08-03,83469.56522
강남구,2022-08-04,116980.9524
강남구,2022-08-05,74345.04167
강남구,2022-08-06,78208.53448
강남구,2022-08-07,46500
강남구,2022-08-08,84014.58333
강남구,2022-08-09,98142.14286
강남구,2022-08-10,83996.2963
강남구,2022-08-11,79882.25
강남구,2022-08-12,56603.55172
강남구,2022-08-13,75227.59322
강남구,2022-08-14,45875
강남구,2022-08-15,64870
강남구,2022-08-16,72060.36364
강남구,2022-08-17,75996.02632
강남구,2022-08-18,66285.5
강남구,2022-08-19,78113.4
강남구,2022-08-20,81118.25397
강남구,2022-08-21,62475
강남구,2022-08-22,69830.16667
강남구,2022-08-23,98643.21212
강남구,2022-08-24,81625.90625
강남구,2022-08-25,72705.61538
강남구,2022-08-26,79523.63636
강남구,2022-08-27,75727.9
강남구,2022-08-28,107418.75
강남구,2022-08-29,100959.1304
강남구,2022-08-30,82687.72727
강남구,2022-08-31,83945.51724
강남구,2022-09-01,100175.6429
강남구,2022-09-02,80544.84848
강남구,2022-09-03,74214.81481
강남구,2022-09-04,89871.6
강남구,2022-09-05,89524.33333
강남구,2022-09-06,85135.68
강남구,2022-09-07,65812.93103
강남구,2022-09-08,88375
강남구,2022-09-09,104125
강남구,2022-09-10,45000
강남구,2022-09-11,160000
강남구,2022-09-12,123750
강남구,2022-09-13,73792.10526
강남구,2022-09-14,76344.9375
강남구,2022-09-15,78623.36111
강남구,2022-09-16,63154.80488
강남구,2022-09-17,69605.56452
강남구,2022-09-18,114687.5
강남구,2022-09-19,81699.48485
강남구,2022-09-20,64953.64
강남구,2022-09-21,79937.70588
강남구,2022-09-22,88727.82857
강남구,2022-09-23,80047.22857
강남구,2022-09-24,75479.87037
강남구,2022-09-25,82285.90909
강남구,2022-09-26,102182.1429
강남구,2022-09-27,100416.439
강남구,2022-09-28,86637.69444
강남구,2022-09-29,96360.34483
강남구,2022-09-30,93638.75862
강남구,2022-10-01,84777.55102
강남구,2022-10-02,104100
강남구,2022-10-03,57958.75
강남구,2022-10-04,80756.48649
강남구,2022-10-05,86395.95652
강남구,2022-10-06,87053.22581
강남구,2022-10-07,86383.25926
강남구,2022-10-08,87103.125
강남구,2022-10-09,28000
강남구,2022-10-10,90450
강남구,2022-10-11,66955.32143
강남구,2022-10-12,93730
강남구,2022-10-13,118271.4054
강남구,2022-10-14,103133.6579
강남구,2022-10-15,94638.77778
강남구,2022-10-16,58250
강남구,2022-10-17,120227.2727
강남구,2022-10-18,91349.34783
강남구,2022-10-19,78979.51429
강남구,2022-10-20,83343
강남구,2022-10-21,86284.68182
강남구,2022-10-22,86845.08197
강남구,2022-10-23,135000
강남구,2022-10-24,78235.34783
강남구,2022-10-25,84940.60714
강남구,2022-10-26,85129.68966
강남구,2022-10-27,83543.33333
강남구,2022-10-28,80533.37143
강남구,2022-10-29,82860
강남구,2022-10-30,93000
강남구,2022-10-31,62878.46667
강남구,2022-11-01,79404.44444
강남구,2022-11-02,77977.77778
강남구,2022-11-03,93412.64706
강남구,2022-11-04,73616.66667
강남구,2022-11-05,76384.20755
강남구,2022-11-06,63900
강남구,2022-11-07,79195.34483
강남구,2022-11-08,63119.16667
강남구,2022-11-09,92806.25
강남구,2022-11-10,101882.1429
강남구,2022-11-11,72240.17857
강남구,2022-11-12,82781.27451
강남구,2022-11-13,71050
강남구,2022-11-14,78037.78947
강남구,2022-11-15,82188.35714
강남구,2022-11-16,91925.21739
강남구,2022-11-17,61076.92308
강남구,2022-11-18,91794.40909
강남구,2022-11-19,78306.4359
강남구,2022-11-20,57571.42857
강남구,2022-11-21,59714.65517
강남구,2022-11-22,89925
강남구,2022-11-23,65362.85714
강남구,2022-11-24,86103.57692
강남구,2022-11-25,107798
강남구,2022-11-26,99356.70588
강남구,2022-11-27,89060
강남구,2022-11-28,109946.16
강남구,2022-11-29,90217.64706
강남구,2022-11-30,74550.75
강남구,2022-12-01,103680.3846
강남구,2022-12-02,108648.8235
강남구,2022-12-03,81596.78947
강남구,2022-12-04,87540
강남구,2022-12-05,81001.90476
강남구,2022-12-06,74203.57143
강남구,2022-12-07,74748.57143
강남구,2022-12-08,88096.66667
강남구,2022-12-09,82287.5
강남구,2022-12-10,81102.94118
강남구,2022-12-11,68587.42857
강남구,2022-12-12,79182.69231
강남구,2022-12-13,82008.82353
강남구,2022-12-14,71691.26667
강남구,2022-12-15,65827.93333
강남구,2022-12-16,60851.9697
강남구,2022-12-17,73189.0566
강남구,2022-12-18,94250
강남구,2022-12-19,68331.75
강남구,2022-12-20,82170.96774
강남구,2022-12-21,72218.88
강남구,2022-12-22,80500
강남구,2022-12-23,82322.22222
강남구,2022-12-24,66251.85185
강남구,2022-12-25,79333.33333
강남구,2022-12-26,69130.2
강남구,2022-12-27,97142.11111
강남구,2022-12-28,62287.025
강남구,2022-12-29,78153
강남구,2022-12-30,76411.04762
강남구,2022-12-31,76520.83333
강남구,2023-01-01,73950
강남구,2023-01-02,79391.66667
강남구,2023-01-03,71993.75
강남구,2023-01-04,84657.89474
강남구,2023-01-05,58872.10526
강남구,2023-01-06,57439.11765
강남구,2023-01-07,62482.27273
강남구,2023-01-08,122880
강남구,2023-01-09,72782.6087
강남구,2023-01-10,81785.2
강남구,2023-01-11,82038.14815
강남구,2023-01-12,76604.54545
강남구,2023-01-13,69672.22222
강남구,2023-01-14,68625.60976
강남구,2023-01-15,72758.33333
강남구,2023-01-16,86415.91176
강남구,2023-01-17,60481.12903
강남구,2023-01-18,78276.31034
강남구,2023-01-19,74615.77778
강남구,2023-01-20,55283.33333
강남구,2023-01-21,49000
강남구,2023-01-23,65000
강남구,2023-01-25,63048.625
강남구,2023-01-26,53239.11765
강남구,2023-01-27,70415.78947
강남구,2023-01-28,85557.89474
강남구,2023-01-30,59584.375
강동구,2022-01-01,57658.33333
강동구,2022-01-02,45530
강동구,2022-01-03,49767.05882
강동구,2022-01-04,44411.45833
강동구,2022-01-05,45466.62963
강동구,2022-01-06,51944.23077
강동구,2022-01-07,43906.55172
강동구,2022-01-08,53326.54321
강동구,2022-01-09,51116.66667
강동구,2022-01-10,46098.59375
강동구,2022-01-11,52457.89474
강동구,2022-01-12,54762.03704
강동구,2022-01-13,50822.11538
강동구,2022-01-14,44585.89744
강동구,2022-01-15,52486.42045
강동구,2022-01-16,54150
강동구,2022-01-17,51826.31034
강동구,2022-01-18,49283.57143
강동구,2022-01-19,42330.14286
강동구,2022-01-20,44810.26316
강동구,2022-01-21,42347.04348
강동구,2022-01-22,46449.6875
강동구,2022-01-23,63320
강동구,2022-01-24,37504.51724
강동구,2022-01-25,44287.71429
강동구,2022-01-26,35295.3125
강동구,2022-01-27,41853.46154
강동구,2022-01-28,57978.77778
강동구,2022-01-29,45011.90476
강동구,2022-01-30,59700
강동구,2022-01-31,49500
강동구,2022-02-01,52500
강동구,2022-02-02,45937.5
강동구,2022-02-03,49316.6
강동구,2022-02-04,42459.51613
강동구,2022-02-05,43773.62903
강동구,2022-02-06,53083.85714
강동구,2022-02-07,57859.13043
강동구,2022-02-08,49657.89474
강동구,2022-02-09,45131.30435
강동구,2022-02-10,49692.24138
강동구,2022-02-11,52006.12903
강동구,2022-02-12,48164.93506
강동구,2022-02-13,55865
강동구,2022-02-14,34308.92857
강동구,2022-02-15,43660.12121
강동구,2022-02-16,50314.30435
강동구,2022-02-17,44128.70968
강동구,2022-02-18,44393.52941
강동구,2022-02-19,52029.62222
강동구,2022-02-20,58257.14286
강동구,2022-02-21,45122.48
강동구,2022-02-22,43434.66667
강동구,2022-02-23,47953.16129
강동구,2022-02-24,47471.875
강동구,2022-02-25,48654
강동구,2022-02-26,51818.51852
강동구,2022-02-27,54408.33333
강동구,2022-02-28,41613.57576
강동구,2022-03-01,49138.23529
강동구,2022-03-02,46615
강동구,2022-03-03,37074.8
강동구,2022-03-04,46548.83333
강동구,2022-03-05,47793.06452
강동구,2022-03-06,56071.42857
강동구,2022-03-07,54838.88889
강동구,2022-03-08,46881.47059
강동구,2022-03-09,45966
강동구,2022-03-10,41036.66667
강동구,2022-03-11,40645.65217
강동구,2022-03-12,48687.2549
강동구,2022-03-13,55890.625
강동구,2022-03-14,43682.35294
강동구,2022-03-15,48160.2381
강동구,2022-03-16,49465.2381
강동구,2022-03-17,39199.9
강동구,2022-03-18,45070
강동구,2022-03-19,50255.98361
강동구,2022-03-20,51466.66667
강동구,2022-03-21,41447.92063
강동구,2022-03-22,46248.08333
강동구,2022-03-23,40974.96154
강동구,2022-03-24,33062.61905
강동구,2022-03-25,43343.42105
강동구,2022-03-26,53313.62069
강동구,2022-03-27,53730
강동구,2022-03-28,38228.05263
강동구,2022-03-29,41611.32143
강동구,2022-03-30,55657.29167
강동구,2022-03-31,46477.77778
강동구,2022-04-01,43516.66667
강동구,2022-04-02,53248.78261
강동구,2022-04-03,61000
강동구,2022-04-04,40475.6875
강동구,2022-04-05,47996.83333
강동구,2022-04-06,47012.5
강동구,2022-04-07,46793.68421
강동구,2022-04-08,42854.19048
강동구,2022-04-09,53711.53846
강동구,2022-04-10,75500
강동구,2022-04-11,41513.63636
강동구,2022-04-12,54441.53846
강동구,2022-04-13,54501
강동구,2022-04-14,50317.5
강동구,2022-04-15,46616.39394
강동구,2022-04-16,53043.92308
강동구,2022-04-17,47850
강동구,2022-04-18,39397
강동구,2022-04-19,44811.61111
강동구,2022-04-20,42766.09091
강동구,2022-04-21,37708.5
강동구,2022-04-22,32835.11111
강동구,2022-04-23,56854.44444
강동구,2022-04-24,56609.375
강동구,2022-04-25,31516.73529
강동구,2022-04-26,35434.44828
강동구,2022-04-27,42673.88
강동구,2022-04-28,47785.71429
강동구,2022-04-29,45749.42424
강동구,2022-04-30,51912.08333
강동구,2022-05-01,45907.14286
강동구,2022-05-02,48159.4
강동구,2022-05-03,39450
강동구,2022-05-04,54727.52941
강동구,2022-05-05,55775
강동구,2022-05-06,36207.89474
강동구,2022-05-07,50364.81481
강동구,2022-05-08,46500
강동구,2022-05-09,45293.65854
강동구,2022-05-10,38812.79412
강동구,2022-05-11,43843.51852
강동구,2022-05-12,40270.1875
강동구,2022-05-13,46086.15789
강동구,2022-05-14,51122.54902
강동구,2022-05-15,54075
강동구,2022-05-16,46009
강동구,2022-05-17,45158.33333
강동구,2022-05-18,57653.57143
강동구,2022-05-19,38693.72414
강동구,2022-05-20,47685.96667
강동구,2022-05-21,46643.93182
강동구,2022-05-22,40460
강동구,2022-05-23,41105.05882
강동구,2022-05-24,34952.68182
강동구,2022-05-25,42300.52941
강동구,2022-05-26,39965
강동구,2022-05-27,44614.23077
강동구,2022-05-28,43581.77419
강동구,2022-05-29,41112.5
강동구,2022-05-30,52685.71429
강동구,2022-05-31,36399.6
강동구,2022-06-01,43530.76923
강동구,2022-06-02,38845.88235
강동구,2022-06-03,41492.52381
강동구,2022-06-04,46586.96429
강동구,2022-06-05,36064
강동구,2022-06-06,43888.88889
강동구,2022-06-07,43705.45455
강동구,2022-06-08,58156.25
강동구,2022-06-09,42663.58824
강동구,2022-06-10,36683.84615
강동구,2022-06-11,51098.3871
강동구,2022-06-12,63600
강동구,2022-06-13,42883.5
강동구,2022-06-14,39241.81818
강동구,2022-06-15,43176.94444
강동구,2022-06-16,46446.36364
강동구,2022-06-17,37267.86957
강동구,2022-06-18,49761.02703
강동구,2022-06-19,62670
강동구,2022-06-20,41912.10526
강동구,2022-06-21,31462.61538
강동구,2022-06-22,41895.42308
강동구,2022-06-23,38044.11111
강동구,2022-06-24,38423.88889
강동구,2022-06-25,52443.75
강동구,2022-06-26,40430
강동구,2022-06-27,34468.22222
강동구,2022-06-28,35210.65217
강동구,2022-06-29,46510.5
강동구,2022-06-30,47882.83333
강동구,2022-07-01,48345.15385
강동구,2022-07-02,44363.06452
강동구,2022-07-03,72450
강동구,2022-07-04,37552.5
강동구,2022-07-05,40012.5
강동구,2022-07-06,41273.68182
강동구,2022-07-07,48185.71429
강동구,2022-07-08,39615.5
강동구,2022-07-09,46155.18605
강동구,2022-07-10,62875
강동구,2022-07-11,41821.15385
강동구,2022-07-12,46878.57143
강동구,2022-07-13,47379.16667
강동구,2022-07-14,47037
강동구,2022-07-15,41877.17391
강동구,2022-07-16,51452.12821
강동구,2022-07-17,35730
강동구,2022-07-18,55828.125
강동구,2022-07-19,46464.54545
강동구,2022-07-20,44197.78788
강동구,2022-07-21,33965.57895
강동구,2022-07-22,39455.15
강동구,2022-07-23,45305.75
강동구,2022-07-24,35733.33333
강동구,2022-07-25,46806.9
강동구,2022-07-26,39222.36842
강동구,2022-07-27,49294.27273
강동구,2022-07-28,41545.25
강동구,2022-07-29,41933.84211
강동구,2022-07-30,47455.2963
강동구,2022-07-31,37500
강동구,2022-08-01,55603.44444
강동구,2022-08-02,35841.53333
강동구,2022-08-03,35862.5
강동구,2022-08-04,43738.77778
강동구,2022-08-05,42062.77778
강동구,2022-08-06,45442.24138
강동구,2022-08-07,55850
강동구,2022-08-08,48868.73333
강동구,2022-08-09,56158.90909
강동구,2022-08-10,49184.72222
강동구,2022-08-11,34410.45455
강동구,2022-08-12,45226.29412
강동구,2022-08-13,47028.33333
강동구,2022-08-15,43346.66667
강동구,2022-08-16,41329.41176
강동구,2022-08-17,41271.05882
강동구,2022-08-18,49695.625
강동구,2022-08-19,42743.08824
강동구,2022-08-20,44434.31373
강동구,2022-08-21,38293
강동구,2022-08-22,32875.2
강동구,2022-08-23,47763.5
강동구,2022-08-24,44333.92308
강동구,2022-08-25,41199.83333
강동구,2022-08-26,45586.75
강동구,2022-08-27,56665.12821
강동구,2022-08-28,36112
강동구,2022-08-29,37329
강동구,2022-08-30,47907.5
강동구,2022-08-31,48316.30769
강동구,2022-09-01,56388.23529
강동구,2022-09-02,44175
강동구,2022-09-03,48470.14706
강동구,2022-09-04,57933.33333
강동구,2022-09-05,41005
강동구,2022-09-06,40703.125
강동구,2022-09-07,46029.04545
강동구,2022-09-08,47233.52941
강동구,2022-09-09,49850
강동구,2022-09-10,95000
강동구,2022-09-11,25000
강동구,2022-09-12,68250
강동구,2022-09-13,44912.5
강동구,2022-09-14,44345.0625
강동구,2022-09-15,40681.45455
강동구,2022-09-16,54377.88235
강동구,2022-09-17,50975.68085
강동구,2022-09-18,41133.33333
강동구,2022-09-19,44825.21429
강동구,2022-09-20,39703.54839
강동구,2022-09-21,38428.82609
강동구,2022-09-22,41384.46154
강동구,2022-09-23,49439.77778
강동구,2022-09-24,49797.76364
강동구,2022-09-25,37800
강동구,2022-09-26,45873.61905
강동구,2022-09-27,37055.61111
강동구,2022-09-28,46548.36842
강동구,2022-09-29,49608.33333
강동구,2022-09-30,46051.92308
강동구,2022-10-01,49740.83333
강동구,2022-10-02,63000
강동구,2022-10-03,48972.22222
강동구,2022-10-04,49204.16667
강동구,2022-10-05,44753.33333
강동구,2022-10-06,51143.57895
강동구,2022-10-07,40552.17391
강동구,2022-10-08,54204.54545
강동구,2022-10-10,33986.66667
강동구,2022-10-11,43714.5
강동구,2022-10-12,46220.57143
강동구,2022-10-13,43645.12
강동구,2022-10-14,46032.42105
강동구,2022-10-15,52031.09259
강동구,2022-10-16,46888.2
강동구,2022-10-17,49000.75
강동구,2022-10-18,39377.13333
강동구,2022-10-19,37040
강동구,2022-10-20,45830.82353
강동구,2022-10-21,44866.26316
강동구,2022-10-22,51454.61538
강동구,2022-10-23,36548.5
강동구,2022-10-24,35384.5
강동구,2022-10-25,34338.64286
강동구,2022-10-26,39567
강동구,2022-10-27,46702.38462
강동구,2022-10-28,39000
강동구,2022-10-29,43593.39286
강동구,2022-10-30,47240
강동구,2022-10-31,36865.38462
강동구,2022-11-01,43861.53846
강동구,2022-11-02,51028.57143
강동구,2022-11-03,44431.66667
강동구,2022-11-04,40981.22222
강동구,2022-11-05,47294.86207
강동구,2022-11-06,51950
강동구,2022-11-07,56381.47059
강동구,2022-11-08,43056.08333
강동구,2022-11-09,37185.6
강동구,2022-11-10,42299.27778
강동구,2022-11-11,41452.64706
강동구,2022-11-12,49683.57143
강동구,2022-11-13,47875
강동구,2022-11-14,45505.55556
강동구,2022-11-15,52539.5
강동구,2022-11-16,41082.61538
강동구,2022-11-17,45876.66667
강동구,2022-11-18,47222.72727
강동구,2022-11-19,47627.79412
강동구,2022-11-20,57500
강동구,2022-11-21,40390.27586
강동구,2022-11-22,40745.47059
강동구,2022-11-23,43121.77778
강동구,2022-11-24,41447.58333
강동구,2022-11-25,40407.22222
강동구,2022-11-26,47302.68571
강동구,2022-11-27,53000
강동구,2022-11-28,52986.85
강동구,2022-11-29,29360.45455
강동구,2022-11-30,45284.8
강동구,2022-12-01,41745.83333
강동구,2022-12-02,44583.47826
강동구,2022-12-03,46464.07143
강동구,2022-12-04,39775
강동구,2022-12-05,35808.33333
강동구,2022-12-06,37276.66667
강동구,2022-12-07,52569.04762
강동구,2022-12-08,44405.88235
강동구,2022-12-09,43421.53846
강동구,2022-12-10,46013.68421
강동구,2022-12-11,48200
강동구,2022-12-12,48713.88889
강동구,2022-12-13,48498.09091
강동구,2022-12-14,36516.23077
강동구,2022-12-15,36838.46154
강동구,2022-12-16,45150
강동구,2022-12-17,51022.05882
강동구,2022-12-18,39871.42857
강동구,2022-12-19,36665.25
강동구,2022-12-20,47483.33333
강동구,2022-12-21,47975
강동구,2022-12-22,36671.35294
강동구,2022-12-23,41365.6875
강동구,2022-12-24,51140.62857
강동구,2022-12-25,30320.5
강동구,2022-12-26,49158.6
강동구,2022-12-27,40246.39286
강동구,2022-12-28,47307.8125
강동구,2022-12-29,44916.66667
강동구,2022-12-30,42885.3913
강동구,2022-12-31,53267.05882
강동구,2023-01-01,62000
강동구,2023-01-02,41342.8125
강동구,2023-01-03,35325.91667
강동구,2023-01-04,40590.90909
강동구,2023-01-05,41869.23077
강동구,2023-01-06,44749.91667
강동구,2023-01-07,50427.6
강동구,2023-01-08,45545
강동구,2023-01-09,53255.55556
강동구,2023-01-10,36893.05556
강동구,2023-01-11,42862.14286
강동구,2023-01-12,39063.15789
강동구,2023-01-13,44481.57895
강동구,2023-01-14,44905.13514
강동구,2023-01-15,43500
강동구,2023-01-16,31968.275
강동구,2023-01-17,39769.07407
강동구,2023-01-18,38837.125
강동구,2023-01-19,44903.33333
강동구,2023-01-20,41250.61111
강동구,2023-01-21,46000
강동구,2023-01-23,34740
강동구,2023-01-25,33310.04545
강동구,2023-01-26,33894.875
강동구,2023-01-27,43981.08333
강동구,2023-01-28,44064.70588
강동구,2023-01-29,70000
강동구,2023-01-30,43804.4
강북구,2022-01-01,15500
강북구,2022-01-03,38831.25
강북구,2022-01-04,50000
강북구,2022-01-05,39683.33333
강북구,2022-01-06,42833.33333
강북구,2022-01-07,21191.66667
강북구,2022-01-08,41979.41176
강북구,2022-01-09,17500
강북구,2022-01-10,38359.375
강북구,2022-01-11,26989.25
강북구,2022-01-12,41392.85714
강북구,2022-01-13,34880
강북구,2022-01-14,36292.5
강북구,2022-01-15,36177.77778
강북구,2022-01-17,28275
강북구,2022-01-18,23073.75
강북구,2022-01-19,25750
강북구,2022-01-20,43972.22222
강북구,2022-01-21,40160
강북구,2022-01-22,40659.09091
강북구,2022-01-23,35325
강북구,2022-01-24,40671.42857
강북구,2022-01-25,14460.6
강북구,2022-01-26,30166.66667
강북구,2022-01-28,40591.66667
강북구,2022-01-29,40660
강북구,2022-01-30,47000
강북구,2022-02-03,38150
강북구,2022-02-04,34028.63636
강북구,2022-02-05,28292.85714
강북구,2022-02-07,28925
강북구,2022-02-08,34671.875
강북구,2022-02-09,29086.5
강북구,2022-02-10,28583.33333
강북구,2022-02-11,27440.11111
강북구,2022-02-12,36245
강북구,2022-02-13,14700
강북구,2022-02-14,23437.5
강북구,2022-02-15,26464.625
강북구,2022-02-16,26254.28571
강북구,2022-02-17,46983.33333
강북구,2022-02-18,30800
강북구,2022-02-19,42222.64706
강북구,2022-02-21,28437.5
강북구,2022-02-22,31454
강북구,2022-02-23,23970
강북구,2022-02-24,27174.5
강북구,2022-02-25,31816.66667
강북구,2022-02-26,44700
강북구,2022-02-27,34666.66667
강북구,2022-02-28,34666.66667
강북구,2022-03-01,45150
강북구,2022-03-02,45275
강북구,2022-03-03,32500
강북구,2022-03-04,36700
강북구,2022-03-05,28325
강북구,2022-03-06,56000
강북구,2022-03-07,32880
강북구,2022-03-08,21011.25
강북구,2022-03-09,42687.5
강북구,2022-03-10,30000
강북구,2022-03-11,40000
강북구,2022-03-12,37703.75
강북구,2022-03-14,49000
강북구,2022-03-15,29970.71429
강북구,2022-03-16,41155.55556
강북구,2022-03-17,41100
강북구,2022-03-18,32887.5
강북구,2022-03-19,34555
강북구,2022-03-20,53000
강북구,2022-03-21,38162.5
강북구,2022-03-22,32950
강북구,2022-03-23,32975
강북구,2022-03-24,33000
강북구,2022-03-25,45500
강북구,2022-03-26,29211.15385
강북구,2022-03-27,45000
강북구,2022-03-28,33828.57143
강북구,2022-03-29,34750
강북구,2022-03-30,29766.66667
강북구,2022-03-31,39400
강북구,2022-04-01,42912.5
강북구,2022-04-02,38405
강북구,2022-04-03,43975
강북구,2022-04-04,25158.5
강북구,2022-04-05,34407.14286
강북구,2022-04-06,39063.88889
강북구,2022-04-07,18500
강북구,2022-04-08,36785.71429
강북구,2022-04-09,41996.875
강북구,2022-04-10,30666.66667
강북구,2022-04-11,33506.25
강북구,2022-04-12,26894.44444
강북구,2022-04-13,3856.5
강북구,2022-04-14,29166.66667
강북구,2022-04-15,25666.66667
강북구,2022-04-16,34503.125
강북구,2022-04-17,33925
강북구,2022-04-18,23000
강북구,2022-04-19,37466.66667
강북구,2022-04-20,43083.33333
강북구,2022-04-21,29389.125
강북구,2022-04-22,40750
강북구,2022-04-23,40254.16667
강북구,2022-04-24,43000
강북구,2022-04-25,30370.90909
강북구,2022-04-26,25598.33333
강북구,2022-04-27,39730
강북구,2022-04-28,44050
강북구,2022-04-29,31975
강북구,2022-04-30,31328.57143
강북구,2022-05-01,40633.33333
강북구,2022-05-02,35050
강북구,2022-05-03,22378.57143
강북구,2022-05-04,34010
강북구,2022-05-05,27180
강북구,2022-05-06,37400
강북구,2022-05-07,28112.5
강북구,2022-05-09,40278.57143
강북구,2022-05-10,29089.5
강북구,2022-05-11,41406.25
강북구,2022-05-12,40108.33333
강북구,2022-05-13,28700
강북구,2022-05-14,46017.5
강북구,2022-05-16,42385.71429
강북구,2022-05-17,47305.2
강북구,2022-05-18,39100
강북구,2022-05-19,29000
강북구,2022-05-20,39320
강북구,2022-05-21,40444.375
강북구,2022-05-22,48833.33333
강북구,2022-05-23,34000
강북구,2022-05-24,22762.14286
강북구,2022-05-25,31812.5
강북구,2022-05-26,36808.88889
강북구,2022-05-27,30216.66667
강북구,2022-05-28,41106.25
강북구,2022-05-29,51000
강북구,2022-05-30,27300
강북구,2022-05-31,40250
강북구,2022-06-01,31800
강북구,2022-06-02,41000
강북구,2022-06-03,45650
강북구,2022-06-04,29450
강북구,2022-06-05,56250
강북구,2022-06-06,33987.5
강북구,2022-06-07,18900
강북구,2022-06-08,36575
강북구,2022-06-09,34541.66667
강북구,2022-06-10,27030.625
강북구,2022-06-11,39148.07692
강북구,2022-06-12,33250
강북구,2022-06-13,28860
강북구,2022-06-14,18325
강북구,2022-06-15,32600
강북구,2022-06-16,27342.85714
강북구,2022-06-17,36416.66667
강북구,2022-06-18,37209.09091
강북구,2022-06-19,50000
강북구,2022-06-20,42092.85714
강북구,2022-06-21,37105.66667
강북구,2022-06-22,38145
강북구,2022-06-23,32222.2
강북구,2022-06-24,32890.625
강북구,2022-06-25,50700
강북구,2022-06-27,41830
강북구,2022-06-28,42750
강북구,2022-06-29,41480
강북구,2022-06-30,32625
강북구,2022-07-01,48200
강북구,2022-07-02,30973.33333
강북구,2022-07-04,34137.5
강북구,2022-07-05,34525
강북구,2022-07-06,24660
강북구,2022-07-07,30250
